"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","DBHt1","DBHt","Statut_growth","Treatment"
"1.8.6.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0.04,"1.8.6",4.53610615730286,0.00916289061141825,0.097647474064731,-0.271369984927802,0.439413633291291,38.1236923565724,"1.8.6",12.8966826942114,12.8966826942114,25,25,0,"Natural_Forest"
"1.8.6.3","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.1,"1.8.6",4.53610615730286,0.00916289061141825,0.097647474064731,-0.271369984927802,0.439413633291291,38.1236923565724,"1.8.6",12.8966826942114,12.8966826942114,25,25,0,"Natural_Forest"
"1.8.6.4","Bocoa prouacensis",1992,1992,1993,1,2016,0,0.101318697123519,"1.8.6",4.53610615730286,0.0505441012313973,0.097647474064731,-0.271369984927802,0.439413633291291,38.1236923565724,"1.8.6",12.8966826942114,12.8966826942114,5,5,0,"Natural_Forest"
"1.8.7.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.06,"1.8.7",4.64426279067993,-0.00690136853375108,0,0.239329048672602,0.0351530906633033,33.4833553204859,"1.8.7",79.2015119795289,79.2015119795289,15,15,0,"Natural_Forest"
"1.8.8.1","Symphonia sp. 1",1992,1992,1993,1,2008,0,0.115134598254053,"1.8.8",4.97469057355608,-0.00870315144233875,0,0.222386893533802,0.515578663061782,35.7966349316976,"1.8.8",96.8969872179568,96.8969872179568,5,5,0,"Natural_Forest"
"1.8.8.2","Pradosia cochlearia",1992,1992,1993,1,NA,0,0.16,"1.8.8",4.97469057355608,0.0240329584524084,0,0.222386893533802,0.515578663061782,35.7966349316976,"1.8.8",96.8969872179568,96.8969872179568,15,15,0,"Natural_Forest"
"1.8.8.3","Jacaranda copaia",1992,1992,1993,1,2002,0,0.258105691056911,"1.8.8",4.97469057355608,-0.00870315144233875,0,0.222386893533802,0.515578663061782,35.7966349316976,"1.8.8",96.8969872179568,96.8969872179568,55,55,0,"Natural_Forest"
"1.8.8.4","Virola michelii",1992,1992,1993,1,NA,0,0.0866666666666667,"1.8.8",4.97469057355608,0.0240329584524084,0,0.222386893533802,0.515578663061782,35.7966349316976,"1.8.8",96.8969872179568,96.8969872179568,5,5,0,"Natural_Forest"
"1.8.9.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.02,"1.8.9",4.16144959131877,0.0210552724907227,0,-3.1900502112055,0.00390589896258926,16.6735431791944,"1.8.9",0,0,5,5,0,"Natural_Forest"
"1.9.10.2","Symphonia globulifera",1992,1992,1993,1,2013,0,0.0846858372456964,"1.9.10",5.87317683961656,0.0718551353722737,-0.0039058989625892,-2.2097692347985,0.0136706463690624,19.9611655695801,"1.9.10",45.2484005691458,45.2484005691458,5,5,0,"Natural_Forest"
"1.9.10.4","Symphonia sp. 1",1992,1992,1993,1,2002,0,0.115134598254053,"1.9.10",5.87317683961656,-0.00870315144233875,-0.0039058989625892,-2.2097692347985,0.0136706463690624,19.9611655695801,"1.9.10",45.2484005691458,45.2484005691458,5,5,0,"Natural_Forest"
"1.9.10.5","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.01,"1.9.10",5.87317683961656,-0.0125153427840606,-0.0039058989625892,-2.2097692347985,0.0136706463690624,19.9611655695801,"1.9.10",45.2484005691458,45.2484005691458,5,5,0,"Natural_Forest"
"1.9.3.1","Sextonia rubra",1992,1992,1993,1,2002,0,0.124153225806452,"1.9.3",4.43020582199097,-0.00870315144233875,0.0976474740647317,0.435655417856601,0.0527296359949551,22.1925909312546,"1.9.3",25.1484177422313,25.1484177422313,5,5,0,"Natural_Forest"
"1.9.4.1","Vouacapoua americana",1992,1992,1993,1,NA,0,0.07,"1.9.4",4.61080773671468,-0.0365649451891483,0.0039058989625893,0.349284198386201,0.037106040144598,31.7201469605478,"1.9.4",31.9377727480878,31.9377727480878,15,15,0,"Natural_Forest"
"1.9.5.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.15,"1.9.5",4.9024974822998,0.00942259101632264,0.00390589896258897,0.106043256749597,0.591743692832273,20.0177279535918,"1.9.5",12.8241800261676,12.8241800261676,25,25,0,"Natural_Forest"
"1.9.5.2","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.13,"1.9.5",4.9024974822998,0.00942259101632264,0.00390589896258897,0.106043256749597,0.591743692832273,20.0177279535918,"1.9.5",12.8241800261676,12.8241800261676,5,5,0,"Natural_Forest"
"1.9.5.3","Eperua grandiflora",1992,1992,1993,1,NA,0,0.109075565784427,"1.9.5",4.9024974822998,0.049773855613536,0.00390589896258897,0.106043256749597,0.591743692832273,20.0177279535918,"1.9.5",12.8241800261676,12.8241800261676,15,15,0,"Natural_Forest"
"1.9.5.4","Bocoa prouacensis",1992,1992,1993,1,2008,0,0.101318697123519,"1.9.5",4.9024974822998,-0.00870315144233875,0.00390589896258897,0.106043256749597,0.591743692832273,20.0177279535918,"1.9.5",12.8241800261676,12.8241800261676,15,15,0,"Natural_Forest"
"1.9.5.5","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.0166666666666667,"1.9.5",4.9024974822998,0.00942259101632264,0.00390589896258897,0.106043256749597,0.591743692832273,20.0177279535918,"1.9.5",12.8241800261676,12.8241800261676,25,25,0,"Natural_Forest"
"1.9.5.6","Symphonia sp. 1",1992,1992,1993,1,2013,0,0.115134598254053,"1.9.5",4.9024974822998,0.049773855613536,0.00390589896258897,0.106043256749597,0.591743692832273,20.0177279535918,"1.9.5",12.8241800261676,12.8241800261676,5,5,0,"Natural_Forest"
"1.9.5.7","Goupia glabra",1992,1992,1993,1,2008,0,0.217818396226415,"1.9.5",4.9024974822998,-0.00870315144233875,0.00390589896258897,0.106043256749597,0.591743692832273,20.0177279535918,"1.9.5",12.8241800261676,12.8241800261676,45,45,0,"Natural_Forest"
"1.9.6.1","Iryanthera sagotiana",1992,1992,1993,1,2002,0,0.0856054352728913,"1.9.6",4.75157690048218,-0.00870315144233875,0,0.136423749228605,0.00390589896258926,34.064695331301,"1.9.6",8.4701821160852,8.4701821160852,5,5,0,"Natural_Forest"
"1.9.7.1","Iryanthera hostmannii",1992,1992,1993,1,2016,0,0.0589988442822384,"1.9.7",4.68483769893646,-0.0393664177045094,0.0976474740647313,0.323195530921502,0.119129918358972,27.1190871591219,"1.9.7",57.7176154028821,57.7176154028821,15,15,0,"Natural_Forest"
"1.9.7.2","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,"1.9.7",4.68483769893646,-0.0126414065405343,0.0976474740647313,0.323195530921502,0.119129918358972,27.1190871591219,"1.9.7",57.7176154028821,57.7176154028821,15,15,0,"Natural_Forest"
"1.9.8.1","Iryanthera hostmannii",1992,1992,1993,1,2002,0,0.0589988442822384,"1.9.8",5.14658578236898,-0.00870315144233875,0,-1.6105460334417,0.00390589896258926,37.0122627060261,"1.9.8",73.1145768155058,73.1145768155058,5,5,0,"Natural_Forest"
"1.9.9.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,"1.9.9",8.78198671340942,0.00260599097979772,0,-3.3876148774428,0.00390589896258926,30.8509750015631,"1.9.9",32.3049159914153,32.3049159914153,5,5,0,"Natural_Forest"
"10.10.10.1","Dicorynia guianensis",1992,1992,1993,1,2002,0,0.170801507537688,"10.10.10",5.18683929443359,-0.00870315144233875,0,-1.2216926155784,0.0859297771769637,21.1866997203354,"10.10.10",7.57845445683052,7.57845445683052,5,5,0,"Logging_and_Devitalization"
"10.10.10.2","Symphonia sp. 1",1992,1992,1993,1,2008,0,0.115134598254053,"10.10.10",5.18683929443359,-0.00870315144233875,0,-1.2216926155784,0.0859297771769637,21.1866997203354,"10.10.10",7.57845445683052,7.57845445683052,5,5,0,"Logging_and_Devitalization"
"10.10.10.3","Sterculia speciosa",1992,1992,1993,1,2008,0,0.105263157894737,"10.10.10",5.18683929443359,-0.00870315144233875,0,-1.2216926155784,0.0859297771769637,21.1866997203354,"10.10.10",7.57845445683052,7.57845445683052,15,15,0,"Logging_and_Devitalization"
"10.10.10.4","Recordoxylon speciosum",1992,1992,1993,1,2005,0,0.198703110161443,"10.10.10",5.18683929443359,-0.00870315144233875,0,-1.2216926155784,0.0859297771769637,21.1866997203354,"10.10.10",7.57845445683052,7.57845445683052,5,5,0,"Logging_and_Devitalization"
"10.10.10.5","Sterculia speciosa",1992,1992,1993,1,2008,0,0.105263157894737,"10.10.10",5.18683929443359,-0.00870315144233875,0,-1.2216926155784,0.0859297771769637,21.1866997203354,"10.10.10",7.57845445683052,7.57845445683052,15,15,0,"Logging_and_Devitalization"
"10.10.10.6","Eperua falcata",1992,1992,1993,1,2002,0,0.137573220973783,"10.10.10",5.18683929443359,-0.00870315144233875,0,-1.2216926155784,0.0859297771769637,21.1866997203354,"10.10.10",7.57845445683052,7.57845445683052,5,5,0,"Logging_and_Devitalization"
"10.10.4.1","Recordoxylon speciosum",1992,1992,1993,1,2002,0,0.198703110161443,"10.10.4",4.97379581133525,-0.00870315144233875,0,0.749873295141402,0.0351530906633033,27.7371644884825,"10.10.4",18.2577770929911,18.2577770929911,15,15,0,"Logging_and_Devitalization"
"10.10.5.1","Vouacapoua americana",1992,1992,1993,1,NA,0,0.126666666666667,"10.10.5",5.17844742536545,-0.0607090964956989,0,0.929735942138901,0.0390589896258926,21.8455581820564,"10.10.5",3.58174192662591,3.58174192662591,5,5,0,"Logging_and_Devitalization"
"10.10.5.2","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.233333333333333,"10.10.5",5.17844742536545,-0.0607090964956989,0,0.929735942138901,0.0390589896258926,21.8455581820564,"10.10.5",3.58174192662591,3.58174192662591,15,15,0,"Logging_and_Devitalization"
"10.10.6.1","Eperua falcata",1992,1992,1993,1,NA,0,0.0333333333333334,"10.10.6",4.81395588980781,-0.00643533461750435,0,0.822623247025099,0.425742986922229,20.2614666765723,"10.10.6",9.18861971166189,9.18861971166189,5,5,0,"Logging_and_Devitalization"
"10.10.6.2","Symphonia sp. 1",1992,1992,1993,1,2013,0,0.115134598254053,"10.10.6",4.81395588980781,-0.0103792269594432,0,0.822623247025099,0.425742986922229,20.2614666765723,"10.10.6",9.18861971166189,9.18861971166189,25,25,0,"Logging_and_Devitalization"
"10.10.6.3","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.5,"10.10.6",4.81395588980781,-0.00643533461750435,0,0.822623247025099,0.425742986922229,20.2614666765723,"10.10.6",9.18861971166189,9.18861971166189,35,35,0,"Logging_and_Devitalization"
"10.10.6.4","Eperua falcata",1992,1992,1993,1,NA,0,0,"10.10.6",4.81395588980781,-0.00643533461750435,0,0.822623247025099,0.425742986922229,20.2614666765723,"10.10.6",9.18861971166189,9.18861971166189,25,25,0,"Logging_and_Devitalization"
"10.10.6.5","Pradosia cochlearia",1992,1992,1993,1,2016,0,0.137967794759825,"10.10.6",4.81395588980781,-0.0102038137464408,0,0.822623247025099,0.425742986922229,20.2614666765723,"10.10.6",9.18861971166189,9.18861971166189,15,15,0,"Logging_and_Devitalization"
"10.10.7.1","Eperua falcata",1992,1992,1993,1,NA,0,0.00999999999999996,"10.10.7",8.12224425209893,-0.0622640188615325,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,15,15,0,"Logging_and_Devitalization"
"10.10.7.2","Carapa surinamensis",1992,1992,1993,1,NA,0,0,"10.10.7",8.12224425209893,-0.057986044722851,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,25,25,0,"Logging_and_Devitalization"
"10.10.7.3","Eperua falcata",1992,1992,1993,1,2002,0,0.137573220973783,"10.10.7",8.12224425209893,-0.00870315144233875,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,15,15,0,"Logging_and_Devitalization"
"10.10.7.4","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.05,"10.10.7",8.12224425209893,-0.057986044722851,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,15,15,0,"Logging_and_Devitalization"
"10.10.7.5","Virola michelii",1992,1992,1993,1,2002,0,0.128596614728251,"10.10.7",8.12224425209893,-0.00870315144233875,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,5,5,0,"Logging_and_Devitalization"
"10.10.7.6","Virola michelii",1992,1992,1993,1,2002,0,0.128596614728251,"10.10.7",8.12224425209893,-0.00870315144233875,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,15,15,0,"Logging_and_Devitalization"
"10.10.7.7","Virola surinamensis",1992,1992,1993,1,2013,0,0.161609686609687,"10.10.7",8.12224425209893,-0.041727110418947,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,5,5,0,"Logging_and_Devitalization"
"10.10.7.8","Symphonia sp. 1",1992,1992,1993,1,2016,0,0.115134598254053,"10.10.7",8.12224425209893,-0.0622640188615325,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,15,15,0,"Logging_and_Devitalization"
"10.10.7.9","Symphonia sp. 1",1992,1992,1993,1,2002,0,0.115134598254053,"10.10.7",8.12224425209893,-0.00870315144233875,0,1.3330830641493,0.285130624269016,23.2286234181767,"10.10.7",20.0840284644546,20.0840284644546,5,5,0,"Logging_and_Devitalization"
"10.10.8.1","Eperua falcata",1992,1992,1993,1,NA,0,0.466666666666667,"10.10.8",6.15052878856659,-0.00846119695533495,0,1.4588699320256,0.796803388368209,23.8933264404709,"10.10.8",23.965526319203,23.965526319203,45,45,0,"Logging_and_Devitalization"
"10.10.8.2","Moronobea coccinea",1992,1992,1993,1,2002,0,0.103709956709957,"10.10.8",6.15052878856659,-0.00870315144233875,0,1.4588699320256,0.796803388368209,23.8933264404709,"10.10.8",23.965526319203,23.965526319203,5,5,0,"Logging_and_Devitalization"
"10.10.8.3","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0.133333333333333,"10.10.8",6.15052878856659,-0.00846119695533495,0,1.4588699320256,0.796803388368209,23.8933264404709,"10.10.8",23.965526319203,23.965526319203,5,5,0,"Logging_and_Devitalization"
"10.10.8.4","Bocoa prouacensis",1992,1992,1993,1,NA,0,1.2,"10.10.8",6.15052878856659,-0.00846119695533495,0,1.4588699320256,0.796803388368209,23.8933264404709,"10.10.8",23.965526319203,23.965526319203,55,55,0,"Logging_and_Devitalization"
"10.3.3.1","Iryanthera hostmannii",1992,1992,1993,1,2002,0,0.0589988442822384,"10.3.3",4.82378945350647,-0.00870315144233875,0,0.378665610288099,0.109365170952499,17.8289306161896,"10.3.3",35.3039664309399,35.3039664309399,5,5,0,"Logging_and_Devitalization"
"10.3.3.2","Moronobea coccinea",1992,1992,1993,1,NA,0,0.733333333333333,"10.3.3",4.82378945350647,-0.0192025848749326,0,0.378665610288099,0.109365170952499,17.8289306161896,"10.3.3",35.3039664309399,35.3039664309399,25,25,0,"Logging_and_Devitalization"
"10.3.3.3","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0.03,"10.3.3",4.82378945350647,-0.0192025848749326,0,0.378665610288099,0.109365170952499,17.8289306161896,"10.3.3",35.3039664309399,35.3039664309399,5,5,0,"Logging_and_Devitalization"
"10.3.3.4","Carapa surinamensis",1992,1992,1993,1,2002,0,0.258734729493892,"10.3.3",4.82378945350647,-0.00870315144233875,0,0.378665610288099,0.109365170952499,17.8289306161896,"10.3.3",35.3039664309399,35.3039664309399,5,5,0,"Logging_and_Devitalization"
"10.3.4.1","Carapa surinamensis",1992,1992,1993,1,2013,0,0.258734729493892,"10.3.4",5.27786413828532,-0.0611881230109857,0,0.2832604509513,0.0351530906633033,11.598945568381,"10.3.4",0,0,15,15,0,"Logging_and_Devitalization"
"10.3.5.1","Virola michelii",1992,1992,1993,1,NA,0,0.5,"10.3.5",6.13509508279654,-0.188499641542971,0,0.658717746146699,0.0390589896258926,15.4035429069784,"10.3.5",65.6678500706789,65.6678500706789,15,15,0,"Logging_and_Devitalization"
"10.3.5.2","Symphonia sp. 1",1992,1992,1993,1,2002,0,0.115134598254053,"10.3.5",6.13509508279654,-0.00870315144233875,0,0.658717746146699,0.0390589896258926,15.4035429069784,"10.3.5",65.6678500706789,65.6678500706789,5,5,0,"Logging_and_Devitalization"
"10.3.8.1","Sterculia pruriens",1992,1992,1993,1,2002,0,0.159187271062271,"10.3.8",5.36579742431641,-0.00870315144233875,0,-0.0634908670985013,0.0742120802891959,17.2883998808495,"10.3.8",32.6551384619342,32.6551384619342,15,15,0,"Logging_and_Devitalization"
"10.3.8.2","Sterculia speciosa",1992,1992,1993,1,2013,0,0.105263157894737,"10.3.8",5.36579742431641,-0.254668994674043,0,-0.0634908670985013,0.0742120802891959,17.2883998808495,"10.3.8",32.6551384619342,32.6551384619342,15,15,0,"Logging_and_Devitalization"
"10.3.8.3","Sterculia pruriens",1992,1992,1993,1,2013,0,0.159187271062271,"10.3.8",5.36579742431641,-0.00870315144233875,0,-0.0634908670985013,0.0742120802891959,17.2883998808495,"10.3.8",32.6551384619342,32.6551384619342,5,5,0,"Logging_and_Devitalization"
"10.3.9.1","Symphonia sp. 1",1992,1992,1993,1,2002,0,0.115134598254053,"10.3.9",5.49315877755483,-0.00870315144233875,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,5,5,0,"Logging_and_Devitalization"
"10.3.9.2","Virola michelii",1992,1992,1993,1,2013,0,0.128596614728251,"10.3.9",5.49315877755483,0.00027818036809566,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,5,5,0,"Logging_and_Devitalization"
"10.3.9.3","Virola michelii",1992,1992,1993,1,NA,0,0.7,"10.3.9",5.49315877755483,-0.0104688779597798,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,15,15,0,"Logging_and_Devitalization"
"10.3.9.4","Tachigali melinonii",1992,1992,1993,1,2008,0,0.180176767676768,"10.3.9",5.49315877755483,-0.00870315144233875,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,5,5,0,"Logging_and_Devitalization"
"10.3.9.5","Sterculia pruriens",1992,1992,1993,1,2002,0,0.159187271062271,"10.3.9",5.49315877755483,-0.00870315144233875,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,5,5,0,"Logging_and_Devitalization"
"10.3.9.6","Jacaranda copaia",1992,1992,1993,1,2002,0,0.258105691056911,"10.3.9",5.49315877755483,-0.00870315144233875,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,25,25,0,"Logging_and_Devitalization"
"10.3.9.7","Symphonia sp. 1",1992,1992,1993,1,2002,0,0.115134598254053,"10.3.9",5.49315877755483,-0.00870315144233875,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,5,5,0,"Logging_and_Devitalization"
"10.3.9.8","Virola michelii",1992,1992,1993,1,2013,0,0.128596614728251,"10.3.9",5.49315877755483,0.00027818036809566,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,5,5,0,"Logging_and_Devitalization"
"10.3.9.9","Moronobea coccinea",1992,1992,1993,1,2013,0,0.103709956709957,"10.3.9",5.49315877755483,0.00027818036809566,0,-2.242872646675,0.16014185746616,16.0949896349787,"10.3.9",36.9438762863699,36.9438762863699,5,5,0,"Logging_and_Devitalization"
"10.4.3.1","Schefflera decaphylla",1992,1992,1993,1,NA,0,0.265513725490196,"10.4.3",6.8573218981425,0.011698263754226,0,0.421780862236201,0.496049168248836,17.895207651658,"10.4.3",46.4020687833968,46.4020687833968,35,35,0,"Logging_and_Devitalization"
"10.4.3.2","Virola michelii",1992,1992,1993,1,NA,0,0,"10.4.3",6.8573218981425,0.011698263754226,0,0.421780862236201,0.496049168248836,17.895207651658,"10.4.3",46.4020687833968,46.4020687833968,15,15,0,"Logging_and_Devitalization"
"10.4.3.3","Jacaranda copaia",1992,1992,1993,1,2002,0,0.258105691056911,"10.4.3",6.8573218981425,-0.00870315144233875,0,0.421780862236201,0.496049168248836,17.895207651658,"10.4.3",46.4020687833968,46.4020687833968,15,15,0,"Logging_and_Devitalization"
"10.4.3.4","Virola michelii",1992,1992,1993,1,NA,0,0,"10.4.3",6.8573218981425,0.0111996188664328,0,0.421780862236201,0.496049168248836,17.895207651658,"10.4.3",46.4020687833968,46.4020687833968,5,5,0,"Logging_and_Devitalization"
"10.4.3.5","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.166666666666667,"10.4.3",6.8573218981425,0.0111996188664328,0,0.421780862236201,0.496049168248836,17.895207651658,"10.4.3",46.4020687833968,46.4020687833968,35,35,0,"Logging_and_Devitalization"
"10.4.3.6","Virola michelii",1992,1992,1993,1,2016,0,0.128596614728251,"10.4.3",6.8573218981425,0.011698263754226,0,0.421780862236201,0.496049168248836,17.895207651658,"10.4.3",46.4020687833968,46.4020687833968,15,15,0,"Logging_and_Devitalization"
"10.4.3.7","Pradosia cochlearia",1992,1992,1993,1,2002,0,0.137967794759825,"10.4.3",6.8573218981425,-0.00870315144233875,0,0.421780862236201,0.496049168248836,17.895207651658,"10.4.3",46.4020687833968,46.4020687833968,5,5,0,"Logging_and_Devitalization"
"10.4.5.1","Symphonia sp. 1",1992,1992,1993,1,2002,0,0.115134598254053,"10.4.5",5.63526496887207,-0.00870315144233875,0,0.9123716402773,0.671814621565353,13.9120844640185,"10.4.5",29.4180023694498,29.4180023694498,5,5,0,"Logging_and_Devitalization"
"10.4.5.2","Moronobea coccinea",1992,1992,1993,1,2002,0,0.103709956709957,"10.4.5",5.63526496887207,-0.00870315144233875,0,0.9123716402773,0.671814621565353,13.9120844640185,"10.4.5",29.4180023694498,29.4180023694498,5,5,0,"Logging_and_Devitalization"
"10.4.5.3","Vouacapoua americana",1992,1992,1993,1,2002,0,0.0865080195258019,"10.4.5",5.63526496887207,-0.00870315144233875,0,0.9123716402773,0.671814621565353,13.9120844640185,"10.4.5",29.4180023694498,29.4180023694498,65,65,0,"Logging_and_Devitalization"
"10.4.5.4","Virola michelii",1992,1992,1993,1,2002,0,0.128596614728251,"10.4.5",5.63526496887207,-0.00870315144233875,0,0.9123716402773,0.671814621565353,13.9120844640185,"10.4.5",29.4180023694498,29.4180023694498,5,5,0,"Logging_and_Devitalization"
